,query,id,text,author_id,conversation_id,entities,geo,lang,referenced_tweets
670,energia infraestrutura,1536827943162363904,"#iNFRATransporte |  Investimento federal em transporte deve ser maior, sugere CNI em carta aos candidatos. Saiba mais em: https://t.co/KsFvHWQXYq

📸: Goinfra

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/ySryBpC39G",815615313307959296,1536827943162363904,"{'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/KsFvHWQXYq', 'expanded_url': 'http://www.agenciainfra.com/blog/investimento-federal-em-transporte-deve-ser-maior-sugere-cni-em-carta-aos-candidatos/', 'display_url': 'agenciainfra.com/blog/investime…'}, {'start': 249, 'end': 272, 'url': 'https://t.co/ySryBpC39G', 'expanded_url': 'https://twitter.com/agencia_infra/status/1536827943162363904/photo/1', 'display_url': 'pic.twitter.com/ySryBpC39G', 'media_key': '3_1536827893279596545'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'iNFRATransporte'}, {'start': 159, 'end': 172, 'tag': 'AgênciaiNFRA'}, {'start': 173, 'end': 189, 'tag': 'iNFRATransporte'}, {'start': 190, 'end': 201, 'tag': 'Transporte'}, {'start': 202, 'end': 215, 'tag': 'iNFRAEnergia'}, {'start': 216, 'end': 224, 'tag': 'Energia'}, {'start': 225, 'end': 240, 'tag': 'Infraestrutura'}, {'start': 241, 'end': 248, 'tag': 'Brasil'}]}",,pt,
671,energia infraestrutura,1536789227429580801,"E o primeiro passo para avançar com qualquer uma dessas vertentes é dotar o estado de infraestrutura decente. Rodovias, energia, conectividade e recursos hídricos são itens básicos e que, pela situação precária de Goiás em sua oferta, tem espantado os investimentos daqui.",3018780587,1536775664048775168,"{'annotations': [{'start': 214, 'end': 218, 'probability': 0.7848, 'type': 'Place', 'normalized_text': 'Goiás'}]}",{'place_id': '23d81de6fe7594cb'},pt,[<ReferencedTweet id=1536788467782393857 type=replied_to]
672,energia infraestrutura,1536781013367476224,"#iNFRATransporte | @MInfraestrutura altera modelo de concessão e vai leiloar a BR-381/MG separada da BR-262/MG-ES. Saiba mais em: https://t.co/wbKz2wqk1Y. 📸: PPI

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/lmEkBuSObh",815615313307959296,1536781013367476224,"{'mentions': [{'start': 19, 'end': 35, 'username': 'MInfraestrutura', 'id': '523331076'}], 'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/wbKz2wqk1Y', 'expanded_url': 'http://www.agenciainfra.com/blog/minfra-altera-modelo-de-concessao-e-vai-leiloar-a-br-381-mg-separada-da-br-262-mg-es/', 'display_url': 'agenciainfra.com/blog/minfra-al…'}, {'start': 253, 'end': 276, 'url': 'https://t.co/lmEkBuSObh', 'expanded_url': 'https://twitter.com/agencia_infra/status/1536781013367476224/photo/1', 'display_url': 'pic.twitter.com/lmEkBuSObh', 'media_key': '3_1535326574375055360'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'iNFRATransporte'}, {'start': 163, 'end': 176, 'tag': 'AgênciaiNFRA'}, {'start': 177, 'end': 193, 'tag': 'iNFRATransporte'}, {'start': 194, 'end': 205, 'tag': 'Transporte'}, {'start': 206, 'end': 219, 'tag': 'iNFRAEnergia'}, {'start': 220, 'end': 228, 'tag': 'Energia'}, {'start': 229, 'end': 244, 'tag': 'Infraestrutura'}, {'start': 245, 'end': 252, 'tag': 'Brasil'}]}",,pt,
673,energia infraestrutura,1536753782142418944,"@GloboNews @KarlaLucena_ Pix; redução impostos diversos itens; redução ICMS sobre combustíveis, energia; ajuda financeira Estados e municípios durante pandemia; perdão dúvida fies; melhoria infraestrutura; reformas; auxílio Brasil; redução mortes; luta pela liberdade de expressão... etc
Esse JMB é brabo! https://t.co/CpDJNZwn4q",1136282501192802305,1536500457786449923,"{'mentions': [{'start': 0, 'end': 10, 'username': 'GloboNews', 'id': '142393421'}, {'start': 11, 'end': 24, 'username': 'KarlaLucena_', 'id': '1096094586571771910'}], 'urls': [{'start': 306, 'end': 329, 'url': 'https://t.co/CpDJNZwn4q', 'expanded_url': 'https://twitter.com/rascunho1966/status/1536753782142418944/photo/1', 'display_url': 'pic.twitter.com/CpDJNZwn4q', 'media_key': '3_1536753777683857409'}], 'annotations': [{'start': 71, 'end': 74, 'probability': 0.5507, 'type': 'Organization', 'normalized_text': 'ICMS'}, {'start': 224, 'end': 229, 'probability': 0.7639, 'type': 'Place', 'normalized_text': 'Brasil'}]}",,pt,[<ReferencedTweet id=1536500457786449923 type=replied_to]
674,energia infraestrutura,1536750517086470145,"Participo do #BrasilInvestmentForum, acompanhando tendências e possibilidades de negócios em #infraestrutura e #investimentos no #Brasil 🇧🇷 em setores prioritários para o @QuebecBrasil, como #energia e #saneamento! @govbr @MInfraestrutura @Mapa_Brasil @mcti @MinEconomia https://t.co/IbiYnHCZfQ",1104006511255265281,1536750517086470145,"{'mentions': [{'start': 171, 'end': 184, 'username': 'QuebecBrasil', 'id': '1340069473'}, {'start': 215, 'end': 221, 'username': 'govbr', 'id': '861707648584085504'}, {'start': 222, 'end': 238, 'username': 'MInfraestrutura', 'id': '523331076'}, {'start': 239, 'end': 251, 'username': 'Mapa_Brasil', 'id': '2803613940'}, {'start': 252, 'end': 257, 'username': 'mcti', 'id': '3108587889'}, {'start': 258, 'end': 270, 'username': 'MinEconomia', 'id': '216777909'}], 'urls': [{'start': 271, 'end': 294, 'url': 'https://t.co/IbiYnHCZfQ', 'expanded_url': 'https://twitter.com/_luisantonini/status/1536750517086470145/photo/1', 'display_url': 'pic.twitter.com/IbiYnHCZfQ', 'media_key': '3_1536750502318415872'}], 'hashtags': [{'start': 13, 'end': 35, 'tag': 'BrasilInvestmentForum'}, {'start': 93, 'end': 108, 'tag': 'infraestrutura'}, {'start': 111, 'end': 125, 'tag': 'investimentos'}, {'start': 129, 'end': 136, 'tag': 'Brasil'}, {'start': 191, 'end': 199, 'tag': 'energia'}, {'start': 202, 'end': 213, 'tag': 'saneamento'}]}",,pt,
675,energia infraestrutura,1536725397596946432,"A plataforma Geoposte é uma solução completa voltada para o cadastro de infraestrutura associada aos postes de distribuição de energia elétrica com integração a um banco de dados geográfico (WebGIS).

#georreferencia #postes #cadicbrasil #cadic #empresa #socialmedia  #sistema https://t.co/UTB7qD7e6Z",1471438732146393093,1536725397596946432,"{'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/UTB7qD7e6Z', 'expanded_url': 'https://twitter.com/cadicbrasil/status/1536725397596946432/photo/1', 'display_url': 'pic.twitter.com/UTB7qD7e6Z', 'media_key': '3_1536725228621021184'}, {'start': 277, 'end': 300, 'url': 'https://t.co/UTB7qD7e6Z', 'expanded_url': 'https://twitter.com/cadicbrasil/status/1536725397596946432/photo/1', 'display_url': 'pic.twitter.com/UTB7qD7e6Z', 'media_key': '3_1536725228834930690'}], 'hashtags': [{'start': 201, 'end': 216, 'tag': 'georreferencia'}, {'start': 217, 'end': 224, 'tag': 'postes'}, {'start': 225, 'end': 237, 'tag': 'cadicbrasil'}, {'start': 238, 'end': 244, 'tag': 'cadic'}, {'start': 245, 'end': 253, 'tag': 'empresa'}, {'start': 254, 'end': 266, 'tag': 'socialmedia'}, {'start': 268, 'end': 276, 'tag': 'sistema'}]}",,pt,
676,energia infraestrutura,1536723840759365636,"consumidores de energia elétrica e recebam até quatro salários mínimos ao mês (PLS 187/2017).

O projeto foi aprovado na Comissão de Assuntos Econômicos (CAE) e agora está em análise na Comissão de Infraestrutura (CI).

Vamos em frente! 👊🏾",42629261,1536723834786783233,"{'annotations': [{'start': 121, 'end': 151, 'probability': 0.9163, 'type': 'Organization', 'normalized_text': 'Comissão de Assuntos Econômicos'}]}",,pt,[<ReferencedTweet id=1536723839081652225 type=replied_to]
677,energia infraestrutura,1536722307380649984,"O evento, organizado pelo @govbr, contou com painéis sobre a conjuntura econômica brasileira e mundial, tendências e competividade em setores como agronegócio, infraestrutura, energia, inovação, entre outros.",596612351,1536722305593794562,"{'mentions': [{'start': 26, 'end': 32, 'username': 'govbr', 'id': '861707648584085504'}]}",,pt,[<ReferencedTweet id=1536722305593794562 type=replied_to]
678,energia infraestrutura,1536706639826505730,"ele e os outros comissários democratas da FERC tentaram forçar uma política que tornaria quase impossível construir novos gasodutos e infraestrutura de gás natural. Felizmente, a liderança do Comitê de Energia e Recursos Naturais do Senado criticou a medida.",18972886,1536706618888429568,"{'annotations': [{'start': 42, 'end': 45, 'probability': 0.795, 'type': 'Organization', 'normalized_text': 'FERC'}, {'start': 192, 'end': 208, 'probability': 0.6122, 'type': 'Organization', 'normalized_text': 'Comitê de Energia'}]}",,pt,[<ReferencedTweet id=1536706637041479681 type=replied_to]
679,energia infraestrutura,1536706634491338752,"política que tornaria quase impossível  construir novos gasodutos e infraestrutura de gás natural. Felizmente, a liderança do Comitê de Energia e Recursos Naturais do Senado criticou a medida. Os senadores Joe Manchin e John Barrasso deixaram claro que não aceitariam isso.",18972886,1536706618888429568,"{'annotations': [{'start': 126, 'end': 142, 'probability': 0.5526, 'type': 'Organization', 'normalized_text': 'Comitê de Energia'}, {'start': 206, 'end': 216, 'probability': 0.9893, 'type': 'Person', 'normalized_text': 'Joe Manchin'}, {'start': 220, 'end': 232, 'probability': 0.9868, 'type': 'Person', 'normalized_text': 'John Barrasso'}]}",,pt,[<ReferencedTweet id=1536706631505002499 type=replied_to]
680,energia infraestrutura,1536664749261266944,"#iNFRATransporte | ""Privatização é um processo do Estado brasileiro"", diz ministro Marcelo Sampaio. Saiba mais em: https://t.co/Sea9kpHbU0 📸: Ricardo Botelho/Minfra

#AgênciaiNFRA #iNFRATransporte #Transporte #iNFRAEnergia #Energia #Infraestrutura #Brasil https://t.co/aGRc8PBPWK",815615313307959296,1536664749261266944,"{'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/Sea9kpHbU0', 'expanded_url': 'http://agenciainfra.com/blog/privatizacao-e-um-processo-do-estado-brasileiro-diz-ministro-marcelo-sampaio/', 'display_url': 'agenciainfra.com/blog/privatiza…'}, {'start': 256, 'end': 279, 'url': 'https://t.co/aGRc8PBPWK', 'expanded_url': 'https://twitter.com/agencia_infra/status/1536664749261266944/photo/1', 'display_url': 'pic.twitter.com/aGRc8PBPWK', 'media_key': '3_1536538324168495105'}], 'annotations': [{'start': 83, 'end': 97, 'probability': 0.9988, 'type': 'Person', 'normalized_text': 'Marcelo Sampaio'}, {'start': 143, 'end': 157, 'probability': 0.9857, 'type': 'Person', 'normalized_text': 'Ricardo Botelho'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'iNFRATransporte'}, {'start': 166, 'end': 179, 'tag': 'AgênciaiNFRA'}, {'start': 180, 'end': 196, 'tag': 'iNFRATransporte'}, {'start': 197, 'end': 208, 'tag': 'Transporte'}, {'start': 209, 'end': 222, 'tag': 'iNFRAEnergia'}, {'start': 223, 'end': 231, 'tag': 'Energia'}, {'start': 232, 'end': 247, 'tag': 'Infraestrutura'}, {'start': 248, 'end': 255, 'tag': 'Brasil'}]}",,pt,
681,energia infraestrutura,1536445275258200064,"Devido a um problema no fornecimento de energia na comunidade de Lagoa, a bomba d'água queimou, resultando na falta de água. Contudo, a Secretaria de Infraestrutura já entrou em contato com a empresa fornecedora de energia para que tudo seja resolvido.",1367565877948932096,1536445275258200064,"{'annotations': [{'start': 65, 'end': 69, 'probability': 0.8992, 'type': 'Place', 'normalized_text': 'Lagoa'}]}",,pt,
682,energia infraestrutura,1536444315827830786,"Temos vagas! 

Vaga aberta para Analista de Planejamento de Materiais. 

Grupo industrial francês que atua na área de infraestrutura de energia e transporte, presente em dois segmentos: indústria de materiais ferroviários e produçã…https://t.co/KPdU2W5m9b https://t.co/Wmu5uFS7cy",164388374,1536444315827830786,"{'urls': [{'start': 232, 'end': 255, 'url': 'https://t.co/KPdU2W5m9b', 'expanded_url': 'https://lnkd.in/eK4d3iyv', 'display_url': 'lnkd.in/eK4d3iyv'}, {'start': 256, 'end': 279, 'url': 'https://t.co/Wmu5uFS7cy', 'expanded_url': 'https://lnkd.in/eh4YBBeM', 'display_url': 'lnkd.in/eh4YBBeM'}]}",,pt,
683,energia infraestrutura,1536433561867362306,"Navios-usina' contratados a custo bilionário atrasam e só devem começar a gerar energia em agosto | Seu portal de notícias sobre transportes, logística e infraestrutura portuária. https://t.co/Cl0CY2eLWh",139740673,1536433561867362306,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/Cl0CY2eLWh', 'expanded_url': 'https://jornalportuario.com.br/interna/clipping-de-noticias/navios-usina-contratados-a-custo-bilionario-atrasam-e-so-devem-comecar-a-gerar-energia-em-agosto#.YqeS2_Vho_I.twitter', 'display_url': 'jornalportuario.com.br/interna/clippi…'}]}",,pt,
684,energia infraestrutura,1536419486626205697,"Infraestrutura de transporte, logística, energia, licença ambiental... e tudo mais que a indústria do Amazonas não tem.
https://t.co/goaWXjehsj",742469390642368512,1536419486626205697,"{'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/goaWXjehsj', 'expanded_url': 'https://bncamazonas.com.br/eleicoes-2022/industria/', 'display_url': 'bncamazonas.com.br/eleicoes-2022/…'}], 'annotations': [{'start': 102, 'end': 109, 'probability': 0.6239, 'type': 'Place', 'normalized_text': 'Amazonas'}]}",,pt,
